timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1708697397408,370,POST User,201,Created,Workload Config 1-2,text,true,,901,232,2,2,https://reqres.in/api/users,370,0,0
1708697397779,74,GET User,200,OK,Workload Config 1-2,text,true,,1177,122,2,2,https://reqres.in/api/users/2,74,0,46
1708697397650,383,POST User,201,Created,Workload Config 1-1,text,true,,901,232,2,2,https://reqres.in/api/users,383,0,0
1708697398036,74,GET User,200,OK,Workload Config 1-1,text,true,,1178,122,2,2,https://reqres.in/api/users/2,74,0,45
1708697397853,372,POST User,201,Created,Workload Config 1-2,text,true,,901,232,2,2,https://reqres.in/api/users,372,0,0
1708697398226,78,GET User,200,OK,Workload Config 1-2,text,true,,1177,122,2,2,https://reqres.in/api/users/2,78,0,42
1708697398110,400,POST User,201,Created,Workload Config 1-1,text,true,,901,232,2,2,https://reqres.in/api/users,400,0,0
1708697398510,83,GET User,200,OK,Workload Config 1-1,text,true,,1178,122,2,2,https://reqres.in/api/users/2,83,0,46
1708697398305,368,POST User,201,Created,Workload Config 1-2,text,true,,901,232,2,2,https://reqres.in/api/users,368,0,0
1708697398673,128,GET User,200,OK,Workload Config 1-2,text,true,,1186,122,2,2,https://reqres.in/api/users/2,128,0,54
1708697398593,385,POST User,201,Created,Workload Config 1-1,text,true,,901,232,2,2,https://reqres.in/api/users,385,0,0
1708697398978,79,GET User,200,OK,Workload Config 1-1,text,true,,1178,122,2,2,https://reqres.in/api/users/2,79,0,45
1708697398801,383,POST User,201,Created,Workload Config 1-2,text,true,,897,232,2,2,https://reqres.in/api/users,383,0,0
1708697399185,76,GET User,200,OK,Workload Config 1-2,text,true,,1184,122,2,2,https://reqres.in/api/users/2,76,0,50
1708697399057,382,POST User,201,Created,Workload Config 1-1,text,true,,897,232,2,2,https://reqres.in/api/users,382,0,0
1708697399439,80,GET User,200,OK,Workload Config 1-1,text,true,,1186,122,2,2,https://reqres.in/api/users/2,80,0,46
1708697399261,375,POST User,201,Created,Workload Config 1-2,text,true,,897,232,2,2,https://reqres.in/api/users,375,0,0
1708697399636,77,GET User,200,OK,Workload Config 1-2,text,true,,1184,122,2,2,https://reqres.in/api/users/2,77,0,45
1708697399519,378,POST User,201,Created,Workload Config 1-1,text,true,,897,232,2,2,https://reqres.in/api/users,378,0,0
1708697399898,69,GET User,200,OK,Workload Config 1-1,text,true,,1178,122,2,2,https://reqres.in/api/users/2,69,0,43
1708697399713,394,POST User,201,Created,Workload Config 1-2,text,true,,901,232,2,2,https://reqres.in/api/users,394,0,0
1708697400107,69,GET User,200,OK,Workload Config 1-2,text,true,,1186,122,2,2,https://reqres.in/api/users/2,69,0,43
1708697399967,375,POST User,201,Created,Workload Config 1-1,text,true,,901,232,2,2,https://reqres.in/api/users,375,0,0
1708697400343,79,GET User,200,OK,Workload Config 1-1,text,true,,1184,122,2,2,https://reqres.in/api/users/2,79,0,47
1708697400176,381,POST User,201,Created,Workload Config 1-2,text,true,,901,232,2,2,https://reqres.in/api/users,381,0,0
1708697400558,68,GET User,200,OK,Workload Config 1-2,text,true,,1186,122,2,2,https://reqres.in/api/users/2,68,0,40
1708697400422,404,POST User,201,Created,Workload Config 1-1,text,true,,901,232,2,2,https://reqres.in/api/users,404,0,0
1708697400826,72,GET User,200,OK,Workload Config 1-1,text,true,,1184,122,2,2,https://reqres.in/api/users/2,72,0,45
1708697400627,390,POST User,201,Created,Workload Config 1-2,text,true,,901,232,2,2,https://reqres.in/api/users,390,0,0
1708697401018,74,GET User,200,OK,Workload Config 1-2,text,true,,1186,122,2,2,https://reqres.in/api/users/2,74,0,43
1708697400898,387,POST User,201,Created,Workload Config 1-1,text,true,,897,232,2,2,https://reqres.in/api/users,387,0,0
1708697401286,70,GET User,200,OK,Workload Config 1-1,text,true,,1177,122,2,2,https://reqres.in/api/users/2,70,0,42
1708697401092,381,POST User,201,Created,Workload Config 1-2,text,true,,897,232,2,2,https://reqres.in/api/users,381,0,0
1708697401356,400,POST User,201,Created,Workload Config 1-1,text,true,,897,232,1,1,https://reqres.in/api/users,399,0,0
